Time Window,Date,Underlying,TEF.MC,REP.MC,BBVA.MC
250,2005-12-15,TEF.MC,1.0,0.2424325723584324,0.506638232380785
250,2005-12-15,REP.MC,0.2424325723584324,1.0,0.38931914375706544
250,2005-12-15,BBVA.MC,0.506638232380785,0.38931914375706544,1.0
250,2005-12-16,TEF.MC,1.0,0.24246882387905075,0.5052520198010172
250,2005-12-16,REP.MC,0.24246882387905075,1.0,0.388099408048177
250,2005-12-16,BBVA.MC,0.5052520198010172,0.388099408048177,1.0
250,2005-12-19,TEF.MC,1.0,0.24276946184541018,0.5040237475377141
250,2005-12-19,REP.MC,0.24276946184541018,1.0,0.38593377545405533
250,2005-12-19,BBVA.MC,0.5040237475377141,0.38593377545405533,1.0
250,2005-12-20,TEF.MC,1.0,0.2428314537596546,0.5052687787556346
250,2005-12-20,REP.MC,0.2428314537596546,1.0,0.3847618869661758
250,2005-12-20,BBVA.MC,0.5052687787556346,0.3847618869661758,1.0
250,2005-12-21,TEF.MC,1.0,0.23970111111143466,0.5057333080494985
250,2005-12-21,REP.MC,0.23970111111143466,1.0,0.3839895364402473
250,2005-12-21,BBVA.MC,0.5057333080494985,0.3839895364402473,1.0
250,2005-12-22,TEF.MC,1.0,0.23835798406312203,0.5046548720485557
250,2005-12-22,REP.MC,0.23835798406312203,1.0,0.3842076168981018
250,2005-12-22,BBVA.MC,0.5046548720485557,0.3842076168981018,1.0
250,2005-12-23,TEF.MC,1.0,0.2395581940652667,0.5034075770071349
250,2005-12-23,REP.MC,0.2395581940652667,1.0,0.38546099831908087
250,2005-12-23,BBVA.MC,0.5034075770071349,0.38546099831908087,1.0
250,2005-12-26,TEF.MC,1.0,0.23989980110256018,0.5052086305493272
250,2005-12-26,REP.MC,0.23989980110256018,1.0,0.38554013327502135
250,2005-12-26,BBVA.MC,0.5052086305493272,0.38554013327502135,1.0
250,2005-12-27,TEF.MC,1.0,0.23723278769124734,0.5004367164739333
250,2005-12-27,REP.MC,0.23723278769124734,1.0,0.38367183266661015
250,2005-12-27,BBVA.MC,0.5004367164739333,0.38367183266661015,1.0
250,2005-12-28,TEF.MC,1.0,0.24032702342045795,0.4981332708721592
250,2005-12-28,REP.MC,0.24032702342045795,1.0,0.3944702256380438
250,2005-12-28,BBVA.MC,0.4981332708721592,0.3944702256380438,1.0
250,2005-12-29,TEF.MC,1.0,0.23881126060808705,0.49672730888474803
250,2005-12-29,REP.MC,0.23881126060808705,1.0,0.39333737255985896
250,2005-12-29,BBVA.MC,0.49672730888474803,0.39333737255985896,1.0
250,2005-12-30,TEF.MC,1.0,0.24603923774908038,0.4960500439116716
250,2005-12-30,REP.MC,0.24603923774908038,1.0,0.3976615945305953
250,2005-12-30,BBVA.MC,0.4960500439116716,0.3976615945305953,1.0
250,2006-01-02,TEF.MC,1.0,0.24434563030229312,0.4940979364233665
250,2006-01-02,REP.MC,0.24434563030229312,1.0,0.3977392835613029
250,2006-01-02,BBVA.MC,0.4940979364233665,0.3977392835613029,1.0
250,2006-01-03,TEF.MC,1.0,0.25055144498652887,0.4955323887711646
250,2006-01-03,REP.MC,0.25055144498652887,1.0,0.39806267259626343
250,2006-01-03,BBVA.MC,0.4955323887711646,0.39806267259626343,1.0
250,2006-01-04,TEF.MC,1.0,0.2523720836083033,0.49930299376013976
250,2006-01-04,REP.MC,0.2523720836083033,1.0,0.4000552558771538
250,2006-01-04,BBVA.MC,0.49930299376013976,0.4000552558771538,1.0
250,2006-01-05,TEF.MC,1.0,0.2495917653238423,0.49473013315627296
250,2006-01-05,REP.MC,0.2495917653238423,1.0,0.3987380174866672
250,2006-01-05,BBVA.MC,0.49473013315627296,0.3987380174866672,1.0
250,2006-01-06,TEF.MC,1.0,0.2494229598281985,0.49455119429805644
250,2006-01-06,REP.MC,0.2494229598281985,1.0,0.3986694126987977
250,2006-01-06,BBVA.MC,0.49455119429805644,0.3986694126987977,1.0
250,2006-01-09,TEF.MC,1.0,0.2547369239322885,0.4916831132821527
250,2006-01-09,REP.MC,0.2547369239322885,1.0,0.40083373566516417
250,2006-01-09,BBVA.MC,0.4916831132821527,0.40083373566516417,1.0
250,2006-01-10,TEF.MC,1.0,0.25686057184996375,0.49254862545428707
250,2006-01-10,REP.MC,0.25686057184996375,1.0,0.4030188578836641
250,2006-01-10,BBVA.MC,0.49254862545428707,0.4030188578836641,1.0
250,2006-01-11,TEF.MC,1.0,0.2599764519751855,0.49375144707652624
250,2006-01-11,REP.MC,0.2599764519751855,1.0,0.40396248966045206
250,2006-01-11,BBVA.MC,0.49375144707652624,0.40396248966045206,1.0
250,2006-01-12,TEF.MC,1.0,0.25627521869920206,0.4807813519899894
250,2006-01-12,REP.MC,0.25627521869920206,1.0,0.4025022142448713
250,2006-01-12,BBVA.MC,0.4807813519899894,0.4025022142448713,1.0
250,2006-01-13,TEF.MC,1.0,0.26517036149177725,0.48563986844130974
250,2006-01-13,REP.MC,0.26517036149177725,1.0,0.40647317266988864
250,2006-01-13,BBVA.MC,0.48563986844130974,0.40647317266988864,1.0
250,2006-01-16,TEF.MC,1.0,0.264458090358222,0.4829045292879759
250,2006-01-16,REP.MC,0.264458090358222,1.0,0.4059525620513936
250,2006-01-16,BBVA.MC,0.4829045292879759,0.4059525620513936,1.0
250,2006-01-17,TEF.MC,1.0,0.2636658805370137,0.48559283542292647
250,2006-01-17,REP.MC,0.2636658805370137,1.0,0.4041346369899776
250,2006-01-17,BBVA.MC,0.48559283542292647,0.4041346369899776,1.0
250,2006-01-18,TEF.MC,1.0,0.27134924779595504,0.4909962122320578
250,2006-01-18,REP.MC,0.27134924779595504,1.0,0.41168230514851595
250,2006-01-18,BBVA.MC,0.4909962122320578,0.41168230514851595,1.0
250,2006-01-19,TEF.MC,1.0,0.27076529792576987,0.48810086542406467
250,2006-01-19,REP.MC,0.27076529792576987,1.0,0.40307186983827553
250,2006-01-19,BBVA.MC,0.48810086542406467,0.40307186983827553,1.0
250,2006-01-20,TEF.MC,1.0,0.26695398154913047,0.4879201716272049
250,2006-01-20,REP.MC,0.26695398154913047,1.0,0.402114727309533
250,2006-01-20,BBVA.MC,0.4879201716272049,0.402114727309533,1.0
250,2006-01-23,TEF.MC,1.0,0.263483560915602,0.489377547563102
250,2006-01-23,REP.MC,0.263483560915602,1.0,0.4044383845759842
250,2006-01-23,BBVA.MC,0.489377547563102,0.4044383845759842,1.0
250,2006-01-24,TEF.MC,1.0,0.2678647405926557,0.4896227133186088
250,2006-01-24,REP.MC,0.2678647405926557,1.0,0.4051506182696318
250,2006-01-24,BBVA.MC,0.4896227133186088,0.4051506182696318,1.0
250,2006-01-25,TEF.MC,1.0,0.26778473747709275,0.49898974794208023
250,2006-01-25,REP.MC,0.26778473747709275,1.0,0.39753667947748494
250,2006-01-25,BBVA.MC,0.49898974794208023,0.39753667947748494,1.0
250,2006-01-26,TEF.MC,1.0,0.21993409228485886,0.5012382431556679
250,2006-01-26,REP.MC,0.21993409228485886,1.0,0.2738704603874598
250,2006-01-26,BBVA.MC,0.5012382431556679,0.2738704603874598,1.0
250,2006-01-27,TEF.MC,1.0,0.203951648485103,0.5011806717534099
250,2006-01-27,REP.MC,0.203951648485103,1.0,0.24945276614657463
250,2006-01-27,BBVA.MC,0.5011806717534099,0.24945276614657463,1.0
250,2006-01-30,TEF.MC,1.0,0.20487112762566267,0.4993448659111015
250,2006-01-30,REP.MC,0.20487112762566267,1.0,0.2453750926030415
250,2006-01-30,BBVA.MC,0.4993448659111015,0.2453750926030415,1.0
250,2006-01-31,TEF.MC,1.0,0.20381230920001892,0.49945406776780027
250,2006-01-31,REP.MC,0.20381230920001892,1.0,0.24970639671728445
250,2006-01-31,BBVA.MC,0.49945406776780027,0.24970639671728445,1.0
250,2006-02-01,TEF.MC,1.0,0.20324246351505526,0.49736507970639704
250,2006-02-01,REP.MC,0.20324246351505526,1.0,0.2526608892339441
250,2006-02-01,BBVA.MC,0.49736507970639704,0.2526608892339441,1.0
250,2006-02-02,TEF.MC,1.0,0.21119371364246786,0.5046626064429481
250,2006-02-02,REP.MC,0.21119371364246786,1.0,0.25818623579158506
250,2006-02-02,BBVA.MC,0.5046626064429481,0.25818623579158506,1.0
250,2006-02-03,TEF.MC,1.0,0.21558891108521056,0.49861522386901136
250,2006-02-03,REP.MC,0.21558891108521056,1.0,0.261826110699277
250,2006-02-03,BBVA.MC,0.49861522386901136,0.261826110699277,1.0
250,2006-02-06,TEF.MC,1.0,0.21153750313285202,0.4942940850535498
250,2006-02-06,REP.MC,0.21153750313285202,1.0,0.23579856130627996
250,2006-02-06,BBVA.MC,0.4942940850535498,0.23579856130627996,1.0
250,2006-02-07,TEF.MC,1.0,0.19957817559202123,0.4878798278166658
250,2006-02-07,REP.MC,0.19957817559202123,1.0,0.22881314875569245
250,2006-02-07,BBVA.MC,0.4878798278166658,0.22881314875569245,1.0
250,2006-02-08,TEF.MC,1.0,0.19722822666234527,0.48895312567243715
250,2006-02-08,REP.MC,0.19722822666234527,1.0,0.22415320329141716
250,2006-02-08,BBVA.MC,0.48895312567243715,0.22415320329141716,1.0
250,2006-02-09,TEF.MC,1.0,0.2122805991938617,0.5037267133732436
250,2006-02-09,REP.MC,0.2122805991938617,1.0,0.23412670286863735
250,2006-02-09,BBVA.MC,0.5037267133732436,0.23412670286863735,1.0
250,2006-02-10,TEF.MC,1.0,0.20717542304621345,0.4881255814838721
250,2006-02-10,REP.MC,0.20717542304621345,1.0,0.22972525131181076
250,2006-02-10,BBVA.MC,0.4881255814838721,0.22972525131181076,1.0
250,2006-02-13,TEF.MC,1.0,0.20960859104238394,0.48912797451397305
250,2006-02-13,REP.MC,0.20960859104238394,1.0,0.23023628309484437
250,2006-02-13,BBVA.MC,0.48912797451397305,0.23023628309484437,1.0
250,2006-02-14,TEF.MC,1.0,0.2060455563069407,0.48581293266278974
250,2006-02-14,REP.MC,0.2060455563069407,1.0,0.23035253959371144
250,2006-02-14,BBVA.MC,0.48581293266278974,0.23035253959371144,1.0
250,2006-02-15,TEF.MC,1.0,0.2070506598911515,0.48730306105069543
250,2006-02-15,REP.MC,0.2070506598911515,1.0,0.23166778351439457
250,2006-02-15,BBVA.MC,0.48730306105069543,0.23166778351439457,1.0
250,2006-02-16,TEF.MC,1.0,0.2124386953073988,0.48651524722674105
250,2006-02-16,REP.MC,0.2124386953073988,1.0,0.23660141162170314
250,2006-02-16,BBVA.MC,0.48651524722674105,0.23660141162170314,1.0
250,2006-02-17,TEF.MC,1.0,0.2078217061908896,0.48369915726887497
250,2006-02-17,REP.MC,0.2078217061908896,1.0,0.23376391191199813
250,2006-02-17,BBVA.MC,0.48369915726887497,0.23376391191199813,1.0
250,2006-02-20,TEF.MC,1.0,0.20748956655576345,0.4846460734364591
250,2006-02-20,REP.MC,0.20748956655576345,1.0,0.2326257543578053
250,2006-02-20,BBVA.MC,0.4846460734364591,0.2326257543578053,1.0
250,2006-02-21,TEF.MC,1.0,0.2052440439041878,0.48273031565125507
250,2006-02-21,REP.MC,0.2052440439041878,1.0,0.2332569974667124
250,2006-02-21,BBVA.MC,0.48273031565125507,0.2332569974667124,1.0
250,2006-02-22,TEF.MC,1.0,0.20588269937608228,0.4747507771275079
250,2006-02-22,REP.MC,0.20588269937608228,1.0,0.22560515958804686
250,2006-02-22,BBVA.MC,0.4747507771275079,0.22560515958804686,1.0
250,2006-02-23,TEF.MC,1.0,0.20351584183543286,0.4702463414434698
250,2006-02-23,REP.MC,0.20351584183543286,1.0,0.21731752905995624
250,2006-02-23,BBVA.MC,0.4702463414434698,0.21731752905995624,1.0
250,2006-02-24,TEF.MC,1.0,0.20544509579200176,0.46892413927615895
250,2006-02-24,REP.MC,0.20544509579200176,1.0,0.21337558333199108
250,2006-02-24,BBVA.MC,0.46892413927615895,0.21337558333199108,1.0
250,2006-02-27,TEF.MC,1.0,0.20482033675159966,0.46766730805853857
250,2006-02-27,REP.MC,0.20482033675159966,1.0,0.2126328061425912
250,2006-02-27,BBVA.MC,0.46766730805853857,0.2126328061425912,1.0
250,2006-02-28,TEF.MC,1.0,0.20339146724127993,0.46678562690793773
250,2006-02-28,REP.MC,0.20339146724127993,1.0,0.21767759249284946
250,2006-02-28,BBVA.MC,0.46678562690793773,0.21767759249284946,1.0
250,2006-03-01,TEF.MC,1.0,0.18961509355073136,0.45728580768699045
250,2006-03-01,REP.MC,0.18961509355073136,1.0,0.20484640314255137
250,2006-03-01,BBVA.MC,0.45728580768699045,0.20484640314255137,1.0
250,2006-03-02,TEF.MC,1.0,0.18650715416212899,0.4598957037978505
250,2006-03-02,REP.MC,0.18650715416212899,1.0,0.1969024093555
250,2006-03-02,BBVA.MC,0.4598957037978505,0.1969024093555,1.0
250,2006-03-03,TEF.MC,1.0,0.1855010767896508,0.4564821904494571
250,2006-03-03,REP.MC,0.1855010767896508,1.0,0.1969518228825208
250,2006-03-03,BBVA.MC,0.4564821904494571,0.1969518228825208,1.0
250,2006-03-06,TEF.MC,1.0,0.18156423212704167,0.46091454378109936
250,2006-03-06,REP.MC,0.18156423212704167,1.0,0.19731083472243852
250,2006-03-06,BBVA.MC,0.46091454378109936,0.19731083472243852,1.0
250,2006-03-07,TEF.MC,1.0,0.1831084804789595,0.45700731337619643
250,2006-03-07,REP.MC,0.1831084804789595,1.0,0.20196523696299265
250,2006-03-07,BBVA.MC,0.45700731337619643,0.20196523696299265,1.0
250,2006-03-08,TEF.MC,1.0,0.18179464597993067,0.4569013996919939
250,2006-03-08,REP.MC,0.18179464597993067,1.0,0.2029790920001312
250,2006-03-08,BBVA.MC,0.4569013996919939,0.2029790920001312,1.0
250,2006-03-09,TEF.MC,1.0,0.1818392273862568,0.45659222534313654
250,2006-03-09,REP.MC,0.1818392273862568,1.0,0.20332649217094148
250,2006-03-09,BBVA.MC,0.45659222534313654,0.20332649217094148,1.0
250,2006-03-10,TEF.MC,1.0,0.1809906480727228,0.4569489950753545
250,2006-03-10,REP.MC,0.1809906480727228,1.0,0.2029815196269251
250,2006-03-10,BBVA.MC,0.4569489950753545,0.2029815196269251,1.0
250,2006-03-13,TEF.MC,1.0,0.18112112897306087,0.4550941798513348
250,2006-03-13,REP.MC,0.18112112897306087,1.0,0.20278747349607876
250,2006-03-13,BBVA.MC,0.4550941798513348,0.20278747349607876,1.0
250,2006-03-14,TEF.MC,1.0,0.18076414479536046,0.453706874637124
250,2006-03-14,REP.MC,0.18076414479536046,1.0,0.2022791658640007
250,2006-03-14,BBVA.MC,0.453706874637124,0.2022791658640007,1.0
250,2006-03-15,TEF.MC,1.0,0.17695106207799494,0.45078512572543633
250,2006-03-15,REP.MC,0.17695106207799494,1.0,0.2003593604837762
250,2006-03-15,BBVA.MC,0.45078512572543633,0.2003593604837762,1.0
250,2006-03-16,TEF.MC,1.0,0.1735728720369372,0.4550416512562815
250,2006-03-16,REP.MC,0.1735728720369372,1.0,0.1959821343546849
250,2006-03-16,BBVA.MC,0.4550416512562815,0.1959821343546849,1.0
250,2006-03-17,TEF.MC,1.0,0.1749548903263472,0.4581110043635075
250,2006-03-17,REP.MC,0.1749548903263472,1.0,0.19469834939870082
250,2006-03-17,BBVA.MC,0.4581110043635075,0.19469834939870082,1.0
250,2006-03-20,TEF.MC,1.0,0.17751605350264862,0.45541407522519667
250,2006-03-20,REP.MC,0.17751605350264862,1.0,0.19691221694777164
250,2006-03-20,BBVA.MC,0.45541407522519667,0.19691221694777164,1.0
250,2006-03-21,TEF.MC,1.0,0.17471549186347615,0.45080543490731595
250,2006-03-21,REP.MC,0.17471549186347615,1.0,0.19648315237146444
250,2006-03-21,BBVA.MC,0.45080543490731595,0.19648315237146444,1.0
250,2006-03-22,TEF.MC,1.0,0.17262866059726653,0.44767816681947653
250,2006-03-22,REP.MC,0.17262866059726653,1.0,0.19447859956789498
250,2006-03-22,BBVA.MC,0.44767816681947653,0.19447859956789498,1.0
250,2006-03-23,TEF.MC,1.0,0.17359088376227597,0.4483367394718491
250,2006-03-23,REP.MC,0.17359088376227597,1.0,0.19737320248290322
250,2006-03-23,BBVA.MC,0.4483367394718491,0.19737320248290322,1.0
250,2006-03-24,TEF.MC,1.0,0.17582879110983102,0.44864408953510115
250,2006-03-24,REP.MC,0.17582879110983102,1.0,0.19941013546491887
250,2006-03-24,BBVA.MC,0.44864408953510115,0.19941013546491887,1.0
250,2006-03-27,TEF.MC,1.0,0.17803874172705383,0.4486936013733537
250,2006-03-27,REP.MC,0.17803874172705383,1.0,0.19961055974375017
250,2006-03-27,BBVA.MC,0.4486936013733537,0.19961055974375017,1.0
250,2006-03-28,TEF.MC,1.0,0.18141748886786568,0.4472882215294388
250,2006-03-28,REP.MC,0.18141748886786568,1.0,0.19959898041612048
250,2006-03-28,BBVA.MC,0.4472882215294388,0.19959898041612048,1.0
250,2006-03-29,TEF.MC,1.0,0.18022439510336252,0.44662024455163885
250,2006-03-29,REP.MC,0.18022439510336252,1.0,0.19839508237971554
250,2006-03-29,BBVA.MC,0.44662024455163885,0.19839508237971554,1.0
250,2006-03-30,TEF.MC,1.0,0.18011059242085425,0.4443130710518057
250,2006-03-30,REP.MC,0.18011059242085425,1.0,0.20169794256459472
250,2006-03-30,BBVA.MC,0.4443130710518057,0.20169794256459472,1.0
250,2006-03-31,TEF.MC,1.0,0.1601555439179006,0.42406238282644904
250,2006-03-31,REP.MC,0.1601555439179006,1.0,0.18419348235985117
250,2006-03-31,BBVA.MC,0.42406238282644904,0.18419348235985117,1.0
250,2006-04-03,TEF.MC,1.0,0.15556749295513336,0.4214585317702522
250,2006-04-03,REP.MC,0.15556749295513336,1.0,0.17316126135042448
250,2006-04-03,BBVA.MC,0.4214585317702522,0.17316126135042448,1.0
250,2006-04-04,TEF.MC,1.0,0.1570558894543778,0.421066055597724
250,2006-04-04,REP.MC,0.1570558894543778,1.0,0.17189816855608286
250,2006-04-04,BBVA.MC,0.421066055597724,0.17189816855608286,1.0
250,2006-04-05,TEF.MC,1.0,0.15735119851409085,0.4222841851591972
250,2006-04-05,REP.MC,0.15735119851409085,1.0,0.17061796077141778
250,2006-04-05,BBVA.MC,0.4222841851591972,0.17061796077141778,1.0
250,2006-04-06,TEF.MC,1.0,0.1588382828193599,0.4238874089213075
250,2006-04-06,REP.MC,0.1588382828193599,1.0,0.16926204895350663
250,2006-04-06,BBVA.MC,0.4238874089213075,0.16926204895350663,1.0
250,2006-04-07,TEF.MC,1.0,0.15434298471313038,0.42162448193952545
250,2006-04-07,REP.MC,0.15434298471313038,1.0,0.1627833776943923
250,2006-04-07,BBVA.MC,0.42162448193952545,0.1627833776943923,1.0
250,2006-04-10,TEF.MC,1.0,0.1555521004237039,0.4201339434896781
250,2006-04-10,REP.MC,0.1555521004237039,1.0,0.16429481245641203
250,2006-04-10,BBVA.MC,0.4201339434896781,0.16429481245641203,1.0
250,2006-04-11,TEF.MC,1.0,0.15873856427628288,0.4256817094571083
250,2006-04-11,REP.MC,0.15873856427628288,1.0,0.16835019175865493
250,2006-04-11,BBVA.MC,0.4256817094571083,0.16835019175865493,1.0
250,2006-04-12,TEF.MC,1.0,0.1580239215868453,0.42389139815171234
250,2006-04-12,REP.MC,0.1580239215868453,1.0,0.1648408723325021
250,2006-04-12,BBVA.MC,0.42389139815171234,0.1648408723325021,1.0
250,2006-04-13,TEF.MC,1.0,0.1568894786400816,0.42327730462514435
250,2006-04-13,REP.MC,0.1568894786400816,1.0,0.16575563550773803
250,2006-04-13,BBVA.MC,0.42327730462514435,0.16575563550773803,1.0
250,2006-04-18,TEF.MC,1.0,0.1510666126374251,0.42800201941260957
250,2006-04-18,REP.MC,0.1510666126374251,1.0,0.16237081937850237
250,2006-04-18,BBVA.MC,0.42800201941260957,0.16237081937850237,1.0
250,2006-04-19,TEF.MC,1.0,0.15143005399086956,0.4273208552365949
250,2006-04-19,REP.MC,0.15143005399086956,1.0,0.1621005491838196
250,2006-04-19,BBVA.MC,0.4273208552365949,0.1621005491838196,1.0
250,2006-04-20,TEF.MC,1.0,0.14951384591477374,0.42580438446911584
250,2006-04-20,REP.MC,0.14951384591477374,1.0,0.16187957577142006
250,2006-04-20,BBVA.MC,0.42580438446911584,0.16187957577142006,1.0
250,2006-04-21,TEF.MC,1.0,0.1504587216743775,0.4254132546941694
250,2006-04-21,REP.MC,0.1504587216743775,1.0,0.16605300951515983
250,2006-04-21,BBVA.MC,0.4254132546941694,0.16605300951515983,1.0
250,2006-04-24,TEF.MC,1.0,0.1442781955828625,0.4263354691745439
250,2006-04-24,REP.MC,0.1442781955828625,1.0,0.16408335244524874
250,2006-04-24,BBVA.MC,0.4263354691745439,0.16408335244524874,1.0
250,2006-04-25,TEF.MC,1.0,0.14288374656768027,0.424873298365076
250,2006-04-25,REP.MC,0.14288374656768027,1.0,0.15313478423010918
250,2006-04-25,BBVA.MC,0.424873298365076,0.15313478423010918,1.0
250,2006-04-26,TEF.MC,1.0,0.14223993136012977,0.42392752707634945
250,2006-04-26,REP.MC,0.14223993136012977,1.0,0.1508978634518243
250,2006-04-26,BBVA.MC,0.42392752707634945,0.1508978634518243,1.0
250,2006-04-27,TEF.MC,1.0,0.1412472286655019,0.4202472907151096
250,2006-04-27,REP.MC,0.1412472286655019,1.0,0.1493600782003532
250,2006-04-27,BBVA.MC,0.4202472907151096,0.1493600782003532,1.0
250,2006-04-28,TEF.MC,1.0,0.1412506721229556,0.4218010521285242
250,2006-04-28,REP.MC,0.1412506721229556,1.0,0.1486231019599069
250,2006-04-28,BBVA.MC,0.4218010521285242,0.1486231019599069,1.0
250,2006-05-02,TEF.MC,1.0,0.1412725129379239,0.41873789304770376
250,2006-05-02,REP.MC,0.1412725129379239,1.0,0.14890360210200665
250,2006-05-02,BBVA.MC,0.41873789304770376,0.14890360210200665,1.0
250,2006-05-03,TEF.MC,1.0,0.14656859367703687,0.4189851584803433
250,2006-05-03,REP.MC,0.14656859367703687,1.0,0.1570753849891976
250,2006-05-03,BBVA.MC,0.4189851584803433,0.1570753849891976,1.0
250,2006-05-04,TEF.MC,1.0,0.14697640607284057,0.4139756963965059
250,2006-05-04,REP.MC,0.14697640607284057,1.0,0.15699673570042702
250,2006-05-04,BBVA.MC,0.4139756963965059,0.15699673570042702,1.0
250,2006-05-05,TEF.MC,1.0,0.1475258789453618,0.42171204376110816
250,2006-05-05,REP.MC,0.1475258789453618,1.0,0.15609514662827556
250,2006-05-05,BBVA.MC,0.42171204376110816,0.15609514662827556,1.0
250,2006-05-08,TEF.MC,1.0,0.13644166745699027,0.41848517536198826
250,2006-05-08,REP.MC,0.13644166745699027,1.0,0.14698244616720876
250,2006-05-08,BBVA.MC,0.41848517536198826,0.14698244616720876,1.0
250,2006-05-09,TEF.MC,1.0,0.13479617283732315,0.41553833674613394
250,2006-05-09,REP.MC,0.13479617283732315,1.0,0.14640259038033934
250,2006-05-09,BBVA.MC,0.41553833674613394,0.14640259038033934,1.0
250,2006-05-10,TEF.MC,1.0,0.13560134366323578,0.41646539966363705
250,2006-05-10,REP.MC,0.13560134366323578,1.0,0.14543994188631
250,2006-05-10,BBVA.MC,0.41646539966363705,0.14543994188631,1.0
250,2006-05-11,TEF.MC,1.0,0.14127899106978048,0.41077982127599844
250,2006-05-11,REP.MC,0.14127899106978048,1.0,0.1444783666502748
250,2006-05-11,BBVA.MC,0.41077982127599844,0.1444783666502748,1.0
250,2006-05-12,TEF.MC,1.0,0.16442213506231007,0.4290409300843165
250,2006-05-12,REP.MC,0.16442213506231007,1.0,0.17410057311381133
250,2006-05-12,BBVA.MC,0.4290409300843165,0.17410057311381133,1.0
250,2006-05-15,TEF.MC,1.0,0.16596697172182356,0.42264832939606845
250,2006-05-15,REP.MC,0.16596697172182356,1.0,0.179261354947639
250,2006-05-15,BBVA.MC,0.42264832939606845,0.179261354947639,1.0
250,2006-05-16,TEF.MC,1.0,0.1623952686785942,0.41915097657171885
250,2006-05-16,REP.MC,0.1623952686785942,1.0,0.17536346231553793
250,2006-05-16,BBVA.MC,0.41915097657171885,0.17536346231553793,1.0
250,2006-05-17,TEF.MC,1.0,0.19932134014552888,0.4425500191672848
250,2006-05-17,REP.MC,0.19932134014552888,1.0,0.20820323146331451
250,2006-05-17,BBVA.MC,0.4425500191672848,0.20820323146331451,1.0
250,2006-05-18,TEF.MC,1.0,0.1980579707291428,0.43966424662479264
250,2006-05-18,REP.MC,0.1980579707291428,1.0,0.20517007461014394
